ADM1_NAME,ADM2_NAME,year,month,absorbing_aerosol_index
Ashanti,Mampong Municipal,2021.0,12.0,0.6912920153396621
Western,Ellembelle,2021.0,12.0,0.5520643310467189
Western,Prestea / Huni Valley,2021.0,12.0,0.618378405170899
Western,Nzema East,2021.0,12.0,0.5079523323960804
Western,Tarkwa Nsuaem,2021.0,12.0,0.5289833835833454
Western,Sefwi Akontombra,2021.0,12.0,0.6225373058112927
Western,Sekondi Takoradi,2021.0,12.0,0.6052924080145896
Western,Sefwi-Wiawso,2021.0,12.0,0.6559714528276749
Western,Shama,2021.0,12.0,0.49345447213800575
Ashanti,Sekyere East,2021.0,12.0,0.6234587169850443
Western,Aowin,2021.0,12.0,0.6026518763345212
Western,Suaman,2021.0,12.0,0.6444611206438604
Western,Bia East,2021.0,12.0,0.7767791354158671
Western,Bia West,2021.0,12.0,0.7322057272936081
Western,Bodi,2021.0,12.0,0.6674524732651836
Western,Juabeso,2021.0,12.0,0.6763681300769022
Western,Wassa East,2021.0,12.0,0.5592386480298542
Western,Mpohor,2021.0,12.0,0.48727718337474524
Western,Wassa Amenfi Central,2021.0,12.0,0.647856046135769
Ashanti,Sekyere Afram Plains,2021.0,12.0,0.6698758061521046
Ashanti,Sekyere Afram Plains North,2021.0,12.0,0.7888506990998121
Ashanti,Asante Akim North,2021.0,12.0,0.7297608622413567
Ashanti,Asante Akim Central Municipal,2021.0,12.0,0.6348527140056788
Ashanti,Asokore Mampong Municipal,2021.0,12.0,0.8832414935552991
Ashanti,Kma,2021.0,12.0,0.8504217029407488
Western,Wassa Amenfi East,2021.0,12.0,0.6605825636600768
Ashanti,Kwabre,2021.0,12.0,0.7689371966836721
Ashanti,Ejura Sekye Dumase,2021.0,12.0,0.872698096755548
Ashanti,Ahafo Ano South,2021.0,12.0,0.5915532024182644
Western,Jomoro,2021.0,12.0,0.550720837453725
Western,Ahanta West,2021.0,12.0,0.5291229957474114
Western,Sefwi Bibiani-Anhwiaso Bekwai,2021.0,12.0,0.6208337144173118
Ashanti,Amansie West,2021.0,12.0,0.6753513176095898
Ashanti,Asante Akim South,2021.0,12.0,0.6531219961368376
Ashanti,Ahafo Ano North,2021.0,12.0,0.6929701480071859
Ashanti,Ejisu Juaben,2021.0,12.0,0.6574131920052262
Ashanti,Obuasi Municipal,2022.0,1.0,1.0625306828075585
Ashanti,Atwima Nwabiagya,2022.0,1.0,1.1949903882000328
Ashanti,Atwima Mponua,2022.0,1.0,1.035387742729348
Ashanti,Adansi South,2022.0,1.0,1.0394842063535377
Ashanti,Adansi North,2022.0,1.0,1.023022291391072
Ashanti,Bosome Freho,2022.0,1.0,1.034541170997965
Ashanti,Bekwai Municipal,2022.0,1.0,1.1033665025398232
Ashanti,Amansie Central,2022.0,1.0,1.0736286588404165
Western,Wassa Amenfi West,2022.0,1.0,0.990354183829221
Ashanti,Afigya Kwabre,2022.0,1.0,1.1395863335914191
Ashanti,Atwima Kwanwoma,2022.0,1.0,1.2089295989842321
Ashanti,Afigya Sekyere,2022.0,1.0,1.0588618142755988
Ashanti,Sekyere Central,2022.0,1.0,1.2736672246722436
Ashanti,Offinso North,2022.0,1.0,1.0626128802196395
Ashanti,Offinso Municipal,2022.0,1.0,1.0309211993739578
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,1.0,1.1284223738420565
Ashanti,Mampong Municipal,2022.0,1.0,1.1051621748573044
Western,Ellembelle,2022.0,1.0,0.8658865531794419
Western,Prestea / Huni Valley,2022.0,1.0,0.9100191275069666
Western,Nzema East,2022.0,1.0,0.8105563672488024
Western,Tarkwa Nsuaem,2022.0,1.0,0.7913181569455541
Western,Sefwi Akontombra,2022.0,1.0,1.0067882819982024
Western,Sekondi Takoradi,2022.0,1.0,0.8184516212525837
Western,Sefwi-Wiawso,2022.0,1.0,1.0416730359864763
Western,Shama,2022.0,1.0,0.8700493487083397
Ashanti,Sekyere East,2022.0,1.0,1.1079766563334792
Western,Aowin,2022.0,1.0,0.9998085909846534
Western,Suaman,2022.0,1.0,1.0510509779993877
Western,Bia East,2022.0,1.0,1.0209737095883968
Western,Bia West,2022.0,1.0,1.0498439841737066
Western,Bodi,2022.0,1.0,1.068510262524996
Western,Juabeso,2022.0,1.0,1.0479326952513226
Western,Wassa East,2022.0,1.0,0.8626589078841497
Western,Mpohor,2022.0,1.0,0.7629272131000433
Western,Wassa Amenfi Central,2022.0,1.0,0.9849416058064583
Ashanti,Sekyere Afram Plains,2022.0,1.0,1.1006726268177953
Ashanti,Sekyere Afram Plains North,2022.0,1.0,1.2831242831520053
Ashanti,Asante Akim North,2022.0,1.0,1.1838160190630864
Ashanti,Asante Akim Central Municipal,2022.0,1.0,1.10774374402301
Ashanti,Asokore Mampong Municipal,2022.0,1.0,1.291054707577617
Ashanti,Kma,2022.0,1.0,1.2952432509469212
Western,Wassa Amenfi East,2022.0,1.0,1.0050644650347733
Ashanti,Kwabre,2022.0,1.0,1.2041102972480386
Ashanti,Ejura Sekye Dumase,2022.0,1.0,1.2236417505810868
Ashanti,Ahafo Ano South,2022.0,1.0,0.9963297814616282
Western,Jomoro,2022.0,1.0,0.8976196967467777
Western,Ahanta West,2022.0,1.0,0.7318263977490067
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,1.0,1.1025939835785046
Ashanti,Amansie West,2022.0,1.0,1.125401591381096
Ashanti,Asante Akim South,2022.0,1.0,1.044300615643107
Ashanti,Ahafo Ano North,2022.0,1.0,1.0205582339203392
Ashanti,Ejisu Juaben,2022.0,1.0,1.1192834921096722
Ashanti,Obuasi Municipal,2022.0,2.0,1.159088587830675
Ashanti,Atwima Nwabiagya,2022.0,2.0,1.1881702858848329
Ashanti,Atwima Mponua,2022.0,2.0,0.9691253026302508
Ashanti,Adansi South,2022.0,2.0,1.1802635443696714
Ashanti,Adansi North,2022.0,2.0,1.1304537156877703
Ashanti,Bosome Freho,2022.0,2.0,1.1548541992737555
Ashanti,Bekwai Municipal,2022.0,2.0,1.1485069780932644
Ashanti,Amansie Central,2022.0,2.0,1.1228393314864091
Western,Wassa Amenfi West,2022.0,2.0,0.7964372778023942
Ashanti,Afigya Kwabre,2022.0,2.0,1.1639505751386148
Ashanti,Atwima Kwanwoma,2022.0,2.0,1.2225042922841196
Ashanti,Afigya Sekyere,2022.0,2.0,1.1002499051728396
Ashanti,Sekyere Central,2022.0,2.0,1.2690125443807148
Ashanti,Offinso North,2022.0,2.0,1.139489429113836
Ashanti,Offinso Municipal,2022.0,2.0,1.1013247778442439
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,2.0,1.19918388578275
Ashanti,Mampong Municipal,2022.0,2.0,1.1716854461418023
Western,Ellembelle,2022.0,2.0,0.6450527800602541
Western,Prestea / Huni Valley,2022.0,2.0,0.8682817682973676
Western,Nzema East,2022.0,2.0,0.6009100620121673
Western,Tarkwa Nsuaem,2022.0,2.0,0.6404862212734683
Western,Sefwi Akontombra,2022.0,2.0,0.7622445910577477
Western,Sekondi Takoradi,2022.0,2.0,0.8095004964197743
Western,Sefwi-Wiawso,2022.0,2.0,0.7907427571935006
Western,Shama,2022.0,2.0,0.8564665504883693
Ashanti,Sekyere East,2022.0,2.0,1.1755111894385046
Western,Aowin,2022.0,2.0,0.7210015219652248
Western,Suaman,2022.0,2.0,0.8139455590533936
Western,Bia East,2022.0,2.0,0.913113040426804
Western,Bia West,2022.0,2.0,0.8670756220393906
Western,Bodi,2022.0,2.0,0.8554191876299423
Western,Juabeso,2022.0,2.0,0.8709404810103083
Western,Wassa East,2022.0,2.0,0.8732499620050694
Western,Mpohor,2022.0,2.0,0.6718758341529442
Western,Wassa Amenfi Central,2022.0,2.0,0.8536820931085249
Ashanti,Sekyere Afram Plains,2022.0,2.0,1.1206680038207357
Ashanti,Sekyere Afram Plains North,2022.0,2.0,1.3143300113321887
Ashanti,Asante Akim North,2022.0,2.0,1.2013878311697508
Ashanti,Asante Akim Central Municipal,2022.0,2.0,1.1777341692371126
Ashanti,Asokore Mampong Municipal,2022.0,2.0,1.3286811371260372
Ashanti,Kma,2022.0,2.0,1.3153931290918006
Western,Wassa Amenfi East,2022.0,2.0,1.0163300942704199
Ashanti,Kwabre,2022.0,2.0,1.2748604336565401
Ashanti,Ejura Sekye Dumase,2022.0,2.0,1.3522679149920236
Ashanti,Ahafo Ano South,2022.0,2.0,1.0219187616901197
Western,Jomoro,2022.0,2.0,0.6530624794994436
Western,Ahanta West,2022.0,2.0,0.6761604371939554
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,2.0,0.9312083994369679
Ashanti,Amansie West,2022.0,2.0,1.1104411522218534
Ashanti,Asante Akim South,2022.0,2.0,1.1095415944993807
Ashanti,Ahafo Ano North,2022.0,2.0,0.9976342855518142
Ashanti,Ejisu Juaben,2022.0,2.0,1.221497141221038
Ashanti,Obuasi Municipal,2022.0,3.0,0.9065425245945126
Ashanti,Atwima Nwabiagya,2022.0,3.0,0.9026021384134115
Ashanti,Atwima Mponua,2022.0,3.0,0.8012283493187518
Ashanti,Adansi South,2022.0,3.0,0.8623777603877328
Ashanti,Adansi North,2022.0,3.0,0.8293315223260835
Ashanti,Bosome Freho,2022.0,3.0,0.8516831449905939
Ashanti,Bekwai Municipal,2022.0,3.0,0.89955430499825
Ashanti,Amansie Central,2022.0,3.0,0.8672275597585549
Western,Wassa Amenfi West,2022.0,3.0,0.5837246557118411
Ashanti,Afigya Kwabre,2022.0,3.0,0.8965441293645791
Ashanti,Atwima Kwanwoma,2022.0,3.0,0.9443276126965696
Ashanti,Afigya Sekyere,2022.0,3.0,0.8620545978724486
Ashanti,Sekyere Central,2022.0,3.0,0.9199646944117253
Ashanti,Offinso North,2022.0,3.0,0.8501709792350789
Ashanti,Offinso Municipal,2022.0,3.0,0.8331499122809912
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,3.0,0.919909981101051
Ashanti,Mampong Municipal,2022.0,3.0,0.8458888627077182
Western,Ellembelle,2022.0,3.0,0.4630915268462806
Western,Prestea / Huni Valley,2022.0,3.0,0.5411302301700412
Western,Nzema East,2022.0,3.0,0.46505236636555974
Western,Tarkwa Nsuaem,2022.0,3.0,0.53094655177087
Western,Sefwi Akontombra,2022.0,3.0,0.6348775172634707
Western,Sekondi Takoradi,2022.0,3.0,0.6601396561769752
Western,Sefwi-Wiawso,2022.0,3.0,0.7361491768466969
Western,Shama,2022.0,3.0,0.6547842196053829
Ashanti,Sekyere East,2022.0,3.0,0.8368448751978161
Western,Aowin,2022.0,3.0,0.5645006179265424
Western,Suaman,2022.0,3.0,0.6584425741101696
Western,Bia East,2022.0,3.0,0.7406665212027449
Western,Bia West,2022.0,3.0,0.7684895497706036
Western,Bodi,2022.0,3.0,0.6712322070110869
Western,Juabeso,2022.0,3.0,0.7113018230806039
Western,Wassa East,2022.0,3.0,0.5502251301775826
Western,Mpohor,2022.0,3.0,0.5749165944193899
Western,Wassa Amenfi Central,2022.0,3.0,0.6196053300040398
Ashanti,Sekyere Afram Plains,2022.0,3.0,0.7649809440971811
Ashanti,Sekyere Afram Plains North,2022.0,3.0,0.9460299944844591
Ashanti,Asante Akim North,2022.0,3.0,0.870386245347485
Ashanti,Asante Akim Central Municipal,2022.0,3.0,0.8537939233687418
Ashanti,Asokore Mampong Municipal,2022.0,3.0,1.1355642258754095
Ashanti,Kma,2022.0,3.0,1.1093154926302813
Western,Wassa Amenfi East,2022.0,3.0,0.6934865538488039
Ashanti,Kwabre,2022.0,3.0,1.0478332520215925
Ashanti,Ejura Sekye Dumase,2022.0,3.0,0.9615800494006884
Ashanti,Ahafo Ano South,2022.0,3.0,0.807399669806284
Western,Jomoro,2022.0,3.0,0.4921345232412292
Western,Ahanta West,2022.0,3.0,0.5754646830566059
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,3.0,0.7579613409445326
Ashanti,Amansie West,2022.0,3.0,0.845087099052764
Ashanti,Asante Akim South,2022.0,3.0,0.7865424374651198
Ashanti,Ahafo Ano North,2022.0,3.0,0.7841410582868074
Ashanti,Ejisu Juaben,2022.0,3.0,0.8932242708985423
Ashanti,Obuasi Municipal,2022.0,4.0,0.02740798558406313
Ashanti,Atwima Nwabiagya,2022.0,4.0,0.12098850713641163
Ashanti,Atwima Mponua,2022.0,4.0,-0.03490560057307529
Ashanti,Adansi South,2022.0,4.0,-0.1588084926976056
Ashanti,Adansi North,2022.0,4.0,-0.09225103698216201
Ashanti,Bosome Freho,2022.0,4.0,-0.12078176364846485
Ashanti,Bekwai Municipal,2022.0,4.0,-0.013240241759545397
Ashanti,Amansie Central,2022.0,4.0,0.006890303051385704
Western,Wassa Amenfi West,2022.0,4.0,-0.2207649268972305
Ashanti,Afigya Kwabre,2022.0,4.0,0.14005899518597678
Ashanti,Atwima Kwanwoma,2022.0,4.0,0.14372809226064315
Ashanti,Afigya Sekyere,2022.0,4.0,0.03946234594601844
Ashanti,Sekyere Central,2022.0,4.0,-9.501599834661691E-4
Ashanti,Offinso North,2022.0,4.0,-0.0018430677768309352
Ashanti,Offinso Municipal,2022.0,4.0,0.07319138038307296
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,4.0,0.04696941387611912
Ashanti,Mampong Municipal,2022.0,4.0,0.03850817136546806
Western,Ellembelle,2022.0,4.0,-0.2647636991223651
Western,Prestea / Huni Valley,2022.0,4.0,-0.2841270269758289
Western,Nzema East,2022.0,4.0,-0.2657016033183711
Western,Tarkwa Nsuaem,2022.0,4.0,-0.2685415288021881
Western,Sefwi Akontombra,2022.0,4.0,-0.1765206929965002
Western,Sekondi Takoradi,2022.0,4.0,-0.3245768909222947
Western,Sefwi-Wiawso,2022.0,4.0,-0.12203973008192465
Western,Shama,2022.0,4.0,-0.3390296643292835
Ashanti,Sekyere East,2022.0,4.0,0.004891535293608671
Western,Aowin,2022.0,4.0,-0.24138570238848236
Western,Suaman,2022.0,4.0,-0.1991208565299
Western,Bia East,2022.0,4.0,-0.11772578614847232
Western,Bia West,2022.0,4.0,-0.11621199364703565
Western,Bodi,2022.0,4.0,-0.16413851055793666
Western,Juabeso,2022.0,4.0,-0.14575439054148198
Western,Wassa East,2022.0,4.0,-0.3362790853260897
Western,Mpohor,2022.0,4.0,-0.3570174270970176
Western,Wassa Amenfi Central,2022.0,4.0,-0.1851904934349378
Ashanti,Sekyere Afram Plains,2022.0,4.0,-0.05965444707313884
Ashanti,Sekyere Afram Plains North,2022.0,4.0,-0.018909746436848642
Ashanti,Asante Akim North,2022.0,4.0,-0.08772734159703627
Ashanti,Asante Akim Central Municipal,2022.0,4.0,0.015048044261854337
Ashanti,Asokore Mampong Municipal,2022.0,4.0,0.3231462026407844
Ashanti,Kma,2022.0,4.0,0.32022935119182566
Western,Wassa Amenfi East,2022.0,4.0,-0.13593033492468512
Ashanti,Kwabre,2022.0,4.0,0.20420735507469745
Ashanti,Ejura Sekye Dumase,2022.0,4.0,0.08077231674865122
Ashanti,Ahafo Ano South,2022.0,4.0,0.01694929393130756
Western,Jomoro,2022.0,4.0,-0.26722670583499725
Western,Ahanta West,2022.0,4.0,-0.3466018654708847
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,4.0,-0.09129974021888872
Ashanti,Amansie West,2022.0,4.0,0.0028838942522626436
Ashanti,Asante Akim South,2022.0,4.0,-0.1313256220319279
Ashanti,Ahafo Ano North,2022.0,4.0,-0.02582064607040544
Ashanti,Ejisu Juaben,2022.0,4.0,0.05980287724256207
Ashanti,Obuasi Municipal,2022.0,5.0,-0.0690577827853641
Ashanti,Atwima Nwabiagya,2022.0,5.0,0.05689719193573923
Ashanti,Atwima Mponua,2022.0,5.0,-0.07865085092283425
Ashanti,Adansi South,2022.0,5.0,-0.13953080601368337
Ashanti,Adansi North,2022.0,5.0,-0.1173867196530259
Ashanti,Bosome Freho,2022.0,5.0,-0.07003455679409806
Ashanti,Bekwai Municipal,2022.0,5.0,-0.02409512385703815
Ashanti,Amansie Central,2022.0,5.0,-0.017483040888931524
Western,Wassa Amenfi West,2022.0,5.0,-0.33284603277370406
Ashanti,Afigya Kwabre,2022.0,5.0,0.08641626667707387
Ashanti,Atwima Kwanwoma,2022.0,5.0,0.05091278101091978
Ashanti,Afigya Sekyere,2022.0,5.0,0.02989625552230644
Ashanti,Sekyere Central,2022.0,5.0,0.06720714554537956
Ashanti,Offinso North,2022.0,5.0,0.06270983506798264
Ashanti,Offinso Municipal,2022.0,5.0,0.01956725529080523
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,5.0,-0.013037066543585793
Ashanti,Mampong Municipal,2022.0,5.0,0.07342712698579922
Western,Ellembelle,2022.0,5.0,-0.3785540079134792
Western,Prestea / Huni Valley,2022.0,5.0,-0.31695482352565796
Western,Nzema East,2022.0,5.0,-0.42092262702712785
Western,Tarkwa Nsuaem,2022.0,5.0,-0.3885296670382108
Western,Sefwi Akontombra,2022.0,5.0,-0.1767395077441962
Western,Sekondi Takoradi,2022.0,5.0,-0.2545090381846731
Western,Sefwi-Wiawso,2022.0,5.0,-0.18135119008497014
Western,Shama,2022.0,5.0,-0.31508249504901803
Ashanti,Sekyere East,2022.0,5.0,-0.017376262584602446
Western,Aowin,2022.0,5.0,-0.3045309019372942
Western,Suaman,2022.0,5.0,-0.18791961260334636
Western,Bia East,2022.0,5.0,-0.033431995331745304
Western,Bia West,2022.0,5.0,-0.09362554813092314
Western,Bodi,2022.0,5.0,-0.10698931678225158
Western,Juabeso,2022.0,5.0,-0.12675795753816368
Western,Wassa East,2022.0,5.0,-0.2736478101930867
Western,Mpohor,2022.0,5.0,-0.3311547795841426
Western,Wassa Amenfi Central,2022.0,5.0,-0.35102767082083364
Ashanti,Sekyere Afram Plains,2022.0,5.0,-0.030123198681921138
Ashanti,Sekyere Afram Plains North,2022.0,5.0,0.008774161579972763
Ashanti,Asante Akim North,2022.0,5.0,-0.027571935463755963
Ashanti,Asante Akim Central Municipal,2022.0,5.0,-0.009094239969340525
Ashanti,Asokore Mampong Municipal,2022.0,5.0,0.21209859419925142
Ashanti,Kma,2022.0,5.0,0.2065812178059174
Western,Wassa Amenfi East,2022.0,5.0,-0.24274935642979253
Ashanti,Kwabre,2022.0,5.0,0.13879988242626942
Ashanti,Ejura Sekye Dumase,2022.0,5.0,0.16200871467993289
Ashanti,Ahafo Ano South,2022.0,5.0,-0.025160892506398996
Western,Jomoro,2022.0,5.0,-0.35157257270642656
Western,Ahanta West,2022.0,5.0,-0.408693769000026
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,5.0,-0.13385046910753065
Ashanti,Amansie West,2022.0,5.0,-0.013958306461600869
Ashanti,Asante Akim South,2022.0,5.0,-0.059386913538836114
Ashanti,Ahafo Ano North,2022.0,5.0,-0.007400542279247728
Ashanti,Ejisu Juaben,2022.0,5.0,0.032600170421664
Ashanti,Obuasi Municipal,2022.0,6.0,-0.4129880094149947
Ashanti,Atwima Nwabiagya,2022.0,6.0,-0.38373448577610114
Ashanti,Atwima Mponua,2022.0,6.0,-0.4531411929085681
Ashanti,Adansi South,2022.0,6.0,-0.48376502880814715
Ashanti,Adansi North,2022.0,6.0,-0.463738460998415
Ashanti,Bosome Freho,2022.0,6.0,-0.48834753623910937
Ashanti,Bekwai Municipal,2022.0,6.0,-0.4417574520740074
Ashanti,Amansie Central,2022.0,6.0,-0.4077003143877162
Western,Wassa Amenfi West,2022.0,6.0,-0.42842721668750633
Ashanti,Afigya Kwabre,2022.0,6.0,-0.3674340632558047
Ashanti,Atwima Kwanwoma,2022.0,6.0,-0.3580281455483773
Ashanti,Afigya Sekyere,2022.0,6.0,-0.41885186075386743
Ashanti,Sekyere Central,2022.0,6.0,-0.41208616438680096
Ashanti,Offinso North,2022.0,6.0,-0.4498379898615283
Ashanti,Offinso Municipal,2022.0,6.0,-0.45290280139865485
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,6.0,-0.4554344666557784
Ashanti,Mampong Municipal,2022.0,6.0,-0.4367703922947697
Western,Ellembelle,2022.0,6.0,-0.3996741085738693
Western,Prestea / Huni Valley,2022.0,6.0,-0.5681424412674203
Western,Nzema East,2022.0,6.0,-0.42910062763332657
Western,Tarkwa Nsuaem,2022.0,6.0,-0.4691392604803642
Western,Sefwi Akontombra,2022.0,6.0,-0.43702259973108026
Western,Sekondi Takoradi,2022.0,6.0,-0.5379240545433553
Western,Sefwi-Wiawso,2022.0,6.0,-0.4355629770982874
Western,Shama,2022.0,6.0,-0.6126591181209905
Ashanti,Sekyere East,2022.0,6.0,-0.4907111572871874
Western,Aowin,2022.0,6.0,-0.4105418596736902
Western,Suaman,2022.0,6.0,-0.4404134549303273
Western,Bia East,2022.0,6.0,-0.4430096858545188
Western,Bia West,2022.0,6.0,-0.4183818756528617
Western,Bodi,2022.0,6.0,-0.4545779122995586
Western,Juabeso,2022.0,6.0,-0.4662937016783337
Western,Wassa East,2022.0,6.0,-0.4928607370800533
Western,Mpohor,2022.0,6.0,-0.47236340306303715
Western,Wassa Amenfi Central,2022.0,6.0,-0.46571823846886096
Ashanti,Sekyere Afram Plains,2022.0,6.0,-0.46288401728917655
Ashanti,Sekyere Afram Plains North,2022.0,6.0,-0.41024376443791216
Ashanti,Asante Akim North,2022.0,6.0,-0.4022913016572413
Ashanti,Asante Akim Central Municipal,2022.0,6.0,-0.4069599587526905
Ashanti,Asokore Mampong Municipal,2022.0,6.0,-0.20467607885769545
Ashanti,Kma,2022.0,6.0,-0.21180692783452484
Western,Wassa Amenfi East,2022.0,6.0,-0.5014204639166456
Ashanti,Kwabre,2022.0,6.0,-0.301106156773528
Ashanti,Ejura Sekye Dumase,2022.0,6.0,-0.3625769976545708
Ashanti,Ahafo Ano South,2022.0,6.0,-0.47073552855946255
Western,Jomoro,2022.0,6.0,-0.420782759245758
Western,Ahanta West,2022.0,6.0,-0.44149100001260483
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,6.0,-0.4797302504656745
Ashanti,Amansie West,2022.0,6.0,-0.37616498866934633
Ashanti,Asante Akim South,2022.0,6.0,-0.4785564844675159
Ashanti,Ahafo Ano North,2022.0,6.0,-0.5405308434397819
Ashanti,Ejisu Juaben,2022.0,6.0,-0.4528378213953939
Ashanti,Obuasi Municipal,2022.0,7.0,-0.2895518262596848
Ashanti,Atwima Nwabiagya,2022.0,7.0,-0.2973524461556282
Ashanti,Atwima Mponua,2022.0,7.0,-0.3698627632232723
Ashanti,Adansi South,2022.0,7.0,-0.3197269024819214
Ashanti,Adansi North,2022.0,7.0,-0.3650336905006354
Ashanti,Bosome Freho,2022.0,7.0,-0.42299877808921765
Ashanti,Bekwai Municipal,2022.0,7.0,-0.3320945274352177
Ashanti,Amansie Central,2022.0,7.0,-0.2996401933511989
Western,Wassa Amenfi West,2022.0,7.0,-0.3270175635619645
Ashanti,Afigya Kwabre,2022.0,7.0,-0.26057527660966234
Ashanti,Atwima Kwanwoma,2022.0,7.0,-0.29339560770832684
Ashanti,Afigya Sekyere,2022.0,7.0,-0.3353479618488534
Ashanti,Sekyere Central,2022.0,7.0,-0.42848412125750107
Ashanti,Offinso North,2022.0,7.0,-0.38852877352201765
Ashanti,Offinso Municipal,2022.0,7.0,-0.31730457515451943
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,7.0,-0.41610494465855197
Ashanti,Mampong Municipal,2022.0,7.0,-0.3907008139298391
Western,Ellembelle,2022.0,7.0,-0.23099495804750447
Western,Prestea / Huni Valley,2022.0,7.0,-0.31224891884167505
Western,Nzema East,2022.0,7.0,-0.2559731557786885
Western,Tarkwa Nsuaem,2022.0,7.0,-0.21136729184644198
Western,Sefwi Akontombra,2022.0,7.0,-0.3626063467347448
Western,Sekondi Takoradi,2022.0,7.0,0.05669800335084235
Western,Sefwi-Wiawso,2022.0,7.0,-0.35376625395890543
Western,Shama,2022.0,7.0,-0.13942990734223037
Ashanti,Sekyere East,2022.0,7.0,-0.3695249761293967
Western,Aowin,2022.0,7.0,-0.3616115057996815
Western,Suaman,2022.0,7.0,-0.43084284606163353
Western,Bia East,2022.0,7.0,-0.33988817815771377
Western,Bia West,2022.0,7.0,-0.3283356305145248
Western,Bodi,2022.0,7.0,-0.38396018474259846
Western,Juabeso,2022.0,7.0,-0.3810958077855708
Western,Wassa East,2022.0,7.0,-0.21054467139331137
Western,Mpohor,2022.0,7.0,-0.020146994143337253
Western,Wassa Amenfi Central,2022.0,7.0,-0.39242787873804075
Ashanti,Sekyere Afram Plains,2022.0,7.0,-0.4134390014512284
Ashanti,Sekyere Afram Plains North,2022.0,7.0,-0.42878886374383196
Ashanti,Asante Akim North,2022.0,7.0,-0.45082509561612805
Ashanti,Asante Akim Central Municipal,2022.0,7.0,-0.3593829806448404
Ashanti,Asokore Mampong Municipal,2022.0,7.0,-0.14583464984826275
Ashanti,Kma,2022.0,7.0,-0.14489392837315657
Western,Wassa Amenfi East,2022.0,7.0,-0.4015056270898228
Ashanti,Kwabre,2022.0,7.0,-0.16242093835473648
Ashanti,Ejura Sekye Dumase,2022.0,7.0,-0.3369922800251275
Ashanti,Ahafo Ano South,2022.0,7.0,-0.40898982629010705
Western,Jomoro,2022.0,7.0,-0.1920389146117887
Western,Ahanta West,2022.0,7.0,0.010884015725554821
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,7.0,-0.36448823341069136
Ashanti,Amansie West,2022.0,7.0,-0.3566261045197017
Ashanti,Asante Akim South,2022.0,7.0,-0.38603190913851804
Ashanti,Ahafo Ano North,2022.0,7.0,-0.34016636690392615
Ashanti,Ejisu Juaben,2022.0,7.0,-0.361482485617382
Ashanti,Obuasi Municipal,2022.0,8.0,-0.22029126092221393
Ashanti,Atwima Nwabiagya,2022.0,8.0,-0.1760835364417566
Ashanti,Atwima Mponua,2022.0,8.0,-0.2321894372604771
Ashanti,Adansi South,2022.0,8.0,-0.25400237549638277
Ashanti,Adansi North,2022.0,8.0,-0.2118629012024346
Ashanti,Bosome Freho,2022.0,8.0,-0.19916137980650003
Ashanti,Bekwai Municipal,2022.0,8.0,-0.2096720061863617
Ashanti,Amansie Central,2022.0,8.0,-0.16962275602988944
Western,Wassa Amenfi West,2022.0,8.0,-0.21847130938460826
Ashanti,Afigya Kwabre,2022.0,8.0,-0.1887355824147527
Ashanti,Atwima Kwanwoma,2022.0,8.0,-0.16656764912736385
Ashanti,Afigya Sekyere,2022.0,8.0,-0.25302221024826144
Ashanti,Sekyere Central,2022.0,8.0,-0.3220026340276295
Ashanti,Offinso North,2022.0,8.0,-0.3114515029280235
Ashanti,Offinso Municipal,2022.0,8.0,-0.20481769494872468
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,8.0,-0.16072935255939885
Ashanti,Mampong Municipal,2022.0,8.0,-0.3837553935231643
Western,Ellembelle,2022.0,8.0,-0.03409575059739316
Western,Prestea / Huni Valley,2022.0,8.0,-0.1899014742466618
Western,Nzema East,2022.0,8.0,-0.05858571793002623
Western,Tarkwa Nsuaem,2022.0,8.0,-0.05638791506808626
Western,Sefwi Akontombra,2022.0,8.0,-0.233932419571239
Western,Sekondi Takoradi,2022.0,8.0,0.11474189726217333
Western,Sefwi-Wiawso,2022.0,8.0,-0.28786553859576075
Western,Shama,2022.0,8.0,0.03224118459754546
Ashanti,Sekyere East,2022.0,8.0,-0.2347968404309651
Western,Aowin,2022.0,8.0,-0.22117662763646773
Western,Suaman,2022.0,8.0,-0.27094778934856467
Western,Bia East,2022.0,8.0,-0.31238806089617605
Western,Bia West,2022.0,8.0,-0.28923576917754307
Western,Bodi,2022.0,8.0,-0.2440461436064488
Western,Juabeso,2022.0,8.0,-0.24472965861262602
Western,Wassa East,2022.0,8.0,-0.10494252078211923
Western,Mpohor,2022.0,8.0,0.02521645327278061
