ADM1_NAME,ADM2_NAME,year,month,SO2_column_number_density
Western,Mpohor,2022.0,2.0,-2.440559723647759E-5
Western,Wassa Amenfi Central,2022.0,2.0,-4.1982584727258785E-5
Ashanti,Sekyere Afram Plains,2022.0,2.0,-3.688097046939881E-5
Ashanti,Sekyere Afram Plains North,2022.0,2.0,1.009093398104519E-5
Ashanti,Asante Akim North,2022.0,2.0,-6.197387594601177E-6
Ashanti,Asante Akim Central Municipal,2022.0,2.0,-6.168705839490804E-5
Ashanti,Asokore Mampong Municipal,2022.0,2.0,-2.734458297576224E-6
Ashanti,Kma,2022.0,2.0,-2.4229743909576776E-5
Western,Wassa Amenfi East,2022.0,2.0,-4.0530849232820245E-6
Ashanti,Kwabre,2022.0,2.0,-2.058176313616163E-5
Ashanti,Ejura Sekye Dumase,2022.0,2.0,-6.67481985263273E-6
Ashanti,Ahafo Ano South,2022.0,2.0,-4.323961759443117E-6
Western,Jomoro,2022.0,2.0,-4.0214019043194876E-5
Western,Ahanta West,2022.0,2.0,-4.558158329953278E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,2.0,-1.8153889799920957E-5
Ashanti,Amansie West,2022.0,2.0,-2.045001713515904E-5
Ashanti,Asante Akim South,2022.0,2.0,-1.7582611845868936E-7
Ashanti,Ahafo Ano North,2022.0,2.0,-5.963456854788422E-6
Ashanti,Ejisu Juaben,2022.0,2.0,2.293059718504675E-5
Ashanti,Obuasi Municipal,2022.0,3.0,-5.064831578399839E-5
Ashanti,Atwima Nwabiagya,2022.0,3.0,-2.3582619071498033E-5
Ashanti,Atwima Mponua,2022.0,3.0,-4.681099999323697E-5
Ashanti,Adansi South,2022.0,3.0,-3.261072197456349E-5
Ashanti,Adansi North,2022.0,3.0,-3.75994014672055E-5
Ashanti,Bosome Freho,2022.0,3.0,-5.9125690036564564E-5
Ashanti,Bekwai Municipal,2022.0,3.0,-7.612649871773339E-5
Ashanti,Amansie Central,2022.0,3.0,-4.3148939452677896E-5
Western,Wassa Amenfi West,2022.0,3.0,-6.99778732159949E-5
Ashanti,Afigya Kwabre,2022.0,3.0,-3.433150543442634E-5
Ashanti,Atwima Kwanwoma,2022.0,3.0,-2.0479505228489943E-5
Ashanti,Afigya Sekyere,2022.0,3.0,-1.4160492422643289E-5
Ashanti,Sekyere Central,2022.0,3.0,-4.3003160008511684E-5
Ashanti,Offinso North,2022.0,3.0,-5.512685571839561E-5
Ashanti,Offinso Municipal,2022.0,3.0,-7.807924137413866E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,3.0,-5.566015752598561E-5
Ashanti,Mampong Municipal,2022.0,3.0,-3.421436151123808E-5
Western,Ellembelle,2022.0,3.0,-2.1682416559941577E-5
Western,Prestea / Huni Valley,2022.0,3.0,-5.234080254975724E-5
Western,Nzema East,2022.0,3.0,-8.280844277059602E-5
Western,Tarkwa Nsuaem,2022.0,3.0,-4.1389961405131835E-5
Western,Sefwi Akontombra,2022.0,3.0,-4.228717097901269E-5
Western,Sekondi Takoradi,2022.0,3.0,-6.445286071573265E-6
Western,Sefwi-Wiawso,2022.0,3.0,-1.8756659647013758E-5
Western,Shama,2022.0,3.0,1.019357245144908E-5
Ashanti,Sekyere East,2022.0,3.0,3.091601205365179E-7
Western,Aowin,2022.0,3.0,-5.671858082752225E-5
Western,Suaman,2022.0,3.0,-5.841203554726505E-5
Western,Bia East,2022.0,3.0,-1.2155180687595877E-5
Western,Bia West,2022.0,3.0,8.20757776821325E-6
Western,Bodi,2022.0,3.0,-4.399292935728359E-5
Western,Juabeso,2022.0,3.0,-2.2180488696958227E-5
Western,Wassa East,2022.0,3.0,-3.585810760848676E-5
Western,Mpohor,2022.0,3.0,-6.287628528585989E-5
Western,Wassa Amenfi Central,2022.0,3.0,-7.116252076076995E-5
Ashanti,Sekyere Afram Plains,2022.0,3.0,-7.294287422949346E-5
Ashanti,Sekyere Afram Plains North,2022.0,3.0,-2.334306947060211E-5
Ashanti,Asante Akim North,2022.0,3.0,-3.601521699169354E-5
Ashanti,Asante Akim Central Municipal,2022.0,3.0,6.519893919096307E-6
Ashanti,Asokore Mampong Municipal,2022.0,3.0,-6.448830592609823E-5
Ashanti,Kma,2022.0,3.0,-4.0070392184411026E-5
Western,Wassa Amenfi East,2022.0,3.0,-2.6187255611743908E-5
Ashanti,Kwabre,2022.0,3.0,-5.596480601212351E-5
Ashanti,Ejura Sekye Dumase,2022.0,3.0,-3.2498221113917404E-5
Ashanti,Ahafo Ano South,2022.0,3.0,-3.0053639828227633E-5
Western,Jomoro,2022.0,3.0,-1.9014884060079484E-5
Western,Ahanta West,2022.0,3.0,-2.455550822884447E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,3.0,-3.351294973937425E-5
Ashanti,Amansie West,2022.0,3.0,-1.6433381153525913E-5
Ashanti,Asante Akim South,2022.0,3.0,-2.2142488476957884E-5
Ashanti,Ahafo Ano North,2022.0,3.0,-1.981258982079268E-5
Ashanti,Ejisu Juaben,2022.0,3.0,-1.1985481140305052E-5
Ashanti,Obuasi Municipal,2022.0,4.0,-3.166247015829191E-5
Ashanti,Atwima Nwabiagya,2022.0,4.0,-9.087081639844417E-6
Ashanti,Atwima Mponua,2022.0,4.0,-4.224595199612407E-5
Ashanti,Adansi South,2022.0,4.0,-3.877176018213308E-5
Ashanti,Adansi North,2022.0,4.0,-3.475573207087867E-5
Ashanti,Bosome Freho,2022.0,4.0,1.4658820997180478E-5
Ashanti,Bekwai Municipal,2022.0,4.0,-1.0389817457761331E-5
Ashanti,Amansie Central,2022.0,4.0,-2.3126455727750725E-5
Western,Wassa Amenfi West,2022.0,4.0,-4.862072375652218E-5
Ashanti,Afigya Kwabre,2022.0,4.0,5.881773502984222E-6
Ashanti,Atwima Kwanwoma,2022.0,4.0,7.702923440919904E-6
Ashanti,Afigya Sekyere,2022.0,4.0,-5.1478250831978856E-5
Ashanti,Sekyere Central,2022.0,4.0,-3.7807054415896416E-5
Ashanti,Offinso North,2022.0,4.0,-1.456898505693039E-6
Ashanti,Offinso Municipal,2022.0,4.0,-4.690285576304099E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,4.0,-9.183161901837643E-6
Ashanti,Mampong Municipal,2022.0,4.0,5.222805960879854E-6
Western,Ellembelle,2022.0,4.0,-6.143029012713285E-5
Western,Prestea / Huni Valley,2022.0,4.0,-9.173219607733024E-5
Western,Nzema East,2022.0,4.0,-5.018073626861668E-5
Western,Tarkwa Nsuaem,2022.0,4.0,-5.340756104895814E-5
Western,Sefwi Akontombra,2022.0,4.0,-4.768616115274197E-5
Western,Sekondi Takoradi,2022.0,4.0,-3.843701850022127E-5
Western,Sefwi-Wiawso,2022.0,4.0,-3.013279005442702E-5
Western,Shama,2022.0,4.0,1.8302273011625126E-5
Ashanti,Sekyere East,2022.0,4.0,2.820242659117728E-6
Western,Aowin,2022.0,4.0,-7.592599792013772E-5
Western,Suaman,2022.0,4.0,-5.027135902649866E-5
Western,Bia East,2022.0,4.0,-1.0890779398591914E-5
Western,Bia West,2022.0,4.0,-3.242574658064853E-5
Western,Bodi,2022.0,4.0,-2.599989015030156E-5
Western,Juabeso,2022.0,4.0,-4.4367333571029716E-5
Western,Wassa East,2022.0,4.0,-4.5996719330057174E-5
Western,Mpohor,2022.0,4.0,-3.1569030294699145E-5
Western,Wassa Amenfi Central,2022.0,4.0,-5.5516760748863916E-5
Ashanti,Sekyere Afram Plains,2022.0,4.0,-1.1257755759205139E-5
Ashanti,Sekyere Afram Plains North,2022.0,4.0,-2.447542192926796E-5
Ashanti,Asante Akim North,2022.0,4.0,-4.0544351774713014E-5
Ashanti,Asante Akim Central Municipal,2022.0,4.0,2.8777822865186724E-5
Ashanti,Asokore Mampong Municipal,2022.0,4.0,-8.775593942040842E-5
Ashanti,Kma,2022.0,4.0,-1.5904438802958716E-5
Western,Wassa Amenfi East,2022.0,4.0,-2.8643204398130664E-5
Ashanti,Kwabre,2022.0,4.0,-4.473156749731747E-6
Ashanti,Ejura Sekye Dumase,2022.0,4.0,-1.4833960828802678E-5
Ashanti,Ahafo Ano South,2022.0,4.0,-5.0993939422261076E-5
Western,Jomoro,2022.0,4.0,-6.313468640163571E-6
Western,Ahanta West,2022.0,4.0,-1.3915858324587649E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,4.0,-6.626427649146566E-6
Ashanti,Amansie West,2022.0,4.0,-4.969053191220171E-6
Ashanti,Asante Akim South,2022.0,4.0,-1.616395958342336E-7
Ashanti,Ahafo Ano North,2022.0,4.0,1.2993707655078793E-5
Ashanti,Ejisu Juaben,2022.0,4.0,-2.2123928430330535E-5
Ashanti,Obuasi Municipal,2022.0,5.0,-2.0424794061419164E-5
Ashanti,Atwima Nwabiagya,2022.0,5.0,-9.961413442944805E-6
Ashanti,Atwima Mponua,2022.0,5.0,-3.7538943962770147E-6
Ashanti,Adansi South,2022.0,5.0,-2.0117691941655836E-5
Ashanti,Adansi North,2022.0,5.0,-4.1696347572189226E-5
Ashanti,Bosome Freho,2022.0,5.0,-2.1003563126234264E-5
Ashanti,Bekwai Municipal,2022.0,5.0,-1.3869200200372799E-5
Ashanti,Amansie Central,2022.0,5.0,1.3163801973572913E-6
Western,Wassa Amenfi West,2022.0,5.0,-3.4725041422702166E-5
Ashanti,Afigya Kwabre,2022.0,5.0,-2.834713826080241E-5
Ashanti,Atwima Kwanwoma,2022.0,5.0,-2.7400820813033063E-5
Ashanti,Afigya Sekyere,2022.0,5.0,5.696530076296481E-6
Ashanti,Sekyere Central,2022.0,5.0,-6.1357156325462595E-6
Ashanti,Offinso North,2022.0,5.0,3.511345497835456E-5
Ashanti,Offinso Municipal,2022.0,5.0,-3.002210323009141E-6
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,5.0,-1.0185232154408907E-5
Ashanti,Mampong Municipal,2022.0,5.0,8.489713948123463E-6
Western,Ellembelle,2022.0,5.0,-1.6963010723889255E-5
Western,Prestea / Huni Valley,2022.0,5.0,-4.689067063876767E-5
Western,Nzema East,2022.0,5.0,-5.8826227119831096E-5
Western,Tarkwa Nsuaem,2022.0,5.0,-6.109923162844259E-5
Western,Sefwi Akontombra,2022.0,5.0,-1.3471508073994777E-5
Western,Sekondi Takoradi,2022.0,5.0,-1.6585658459942605E-5
Western,Sefwi-Wiawso,2022.0,5.0,-5.237756169387377E-6
Western,Shama,2022.0,5.0,-3.272825996455313E-5
Ashanti,Sekyere East,2022.0,5.0,2.189556264936032E-5
Western,Aowin,2022.0,5.0,-2.255861685223431E-5
Western,Suaman,2022.0,5.0,-5.31554470047675E-5
Western,Bia East,2022.0,5.0,-2.136577534238251E-5
Western,Bia West,2022.0,5.0,-2.2226906292333352E-5
Western,Bodi,2022.0,5.0,-8.194782333118587E-6
Western,Juabeso,2022.0,5.0,-2.342812363036269E-5
Western,Wassa East,2022.0,5.0,-9.825018487244E-6
Western,Mpohor,2022.0,5.0,-4.0473050498392885E-5
Western,Wassa Amenfi Central,2022.0,5.0,-3.533107408817789E-5
Ashanti,Sekyere Afram Plains,2022.0,5.0,-1.7126384811951233E-5
Ashanti,Sekyere Afram Plains North,2022.0,5.0,-1.0677463171288384E-5
Ashanti,Asante Akim North,2022.0,5.0,1.5595111842968977E-6
Ashanti,Asante Akim Central Municipal,2022.0,5.0,9.226018755397254E-6
Ashanti,Asokore Mampong Municipal,2022.0,5.0,2.0891013915400994E-5
Ashanti,Kma,2022.0,5.0,-6.0776637617778545E-6
Western,Wassa Amenfi East,2022.0,5.0,3.996075329276858E-6
Ashanti,Kwabre,2022.0,5.0,8.23746975314122E-6
Ashanti,Ejura Sekye Dumase,2022.0,5.0,1.3615904263175345E-5
Ashanti,Ahafo Ano South,2022.0,5.0,-3.097438082086212E-7
Western,Jomoro,2022.0,5.0,7.594516187034804E-7
Western,Ahanta West,2022.0,5.0,-1.2465940896024142E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,5.0,-6.880880535547664E-6
Ashanti,Amansie West,2022.0,5.0,1.603697783177899E-6
Ashanti,Asante Akim South,2022.0,5.0,-5.1802152649251305E-6
Ashanti,Ahafo Ano North,2022.0,5.0,1.0976053579572841E-5
Ashanti,Ejisu Juaben,2022.0,5.0,9.819795631186877E-7
Ashanti,Obuasi Municipal,2022.0,6.0,2.3724079626617578E-5
Ashanti,Atwima Nwabiagya,2022.0,6.0,1.7347456398717133E-6
Ashanti,Atwima Mponua,2022.0,6.0,2.308599767766503E-5
Ashanti,Adansi South,2022.0,6.0,5.0479285954125746E-6
Ashanti,Adansi North,2022.0,6.0,4.886015038153157E-5
Ashanti,Bosome Freho,2022.0,6.0,6.728919731770119E-6
Ashanti,Bekwai Municipal,2022.0,6.0,4.967652166132179E-6
Ashanti,Amansie Central,2022.0,6.0,-9.2808864006723E-6
Western,Wassa Amenfi West,2022.0,6.0,-1.9674502327691746E-5
Ashanti,Afigya Kwabre,2022.0,6.0,2.673917959059654E-5
Ashanti,Atwima Kwanwoma,2022.0,6.0,3.38887261760846E-5
Ashanti,Afigya Sekyere,2022.0,6.0,2.0453054351900986E-5
Ashanti,Sekyere Central,2022.0,6.0,3.346804393515349E-5
Ashanti,Offinso North,2022.0,6.0,-9.711529492524597E-7
Ashanti,Offinso Municipal,2022.0,6.0,4.034702719833949E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,6.0,5.471960742574128E-5
Ashanti,Mampong Municipal,2022.0,6.0,6.880193463498225E-5
Western,Ellembelle,2022.0,6.0,1.7851322935007544E-5
Western,Prestea / Huni Valley,2022.0,6.0,-4.978094345358618E-5
Western,Nzema East,2022.0,6.0,5.418718009747274E-6
Western,Tarkwa Nsuaem,2022.0,6.0,6.944990272819663E-5
Western,Sefwi Akontombra,2022.0,6.0,1.3707884470936928E-5
Western,Sekondi Takoradi,2022.0,6.0,-2.5703034738030955E-5
Western,Sefwi-Wiawso,2022.0,6.0,-1.370797791390322E-5
Western,Shama,2022.0,6.0,4.6156873812244675E-6
Ashanti,Sekyere East,2022.0,6.0,3.0789323288411E-6
Western,Aowin,2022.0,6.0,2.25462634504422E-5
Western,Suaman,2022.0,6.0,4.9286080035146725E-6
Western,Bia East,2022.0,6.0,-4.159978456509425E-5
Western,Bia West,2022.0,6.0,3.46107167471496E-5
Western,Bodi,2022.0,6.0,2.6793790575667976E-5
Western,Juabeso,2022.0,6.0,-2.8117568491364587E-6
Western,Wassa East,2022.0,6.0,-2.344729062871761E-5
Western,Mpohor,2022.0,6.0,1.1282740720329045E-5
Western,Wassa Amenfi Central,2022.0,6.0,3.0836894778235833E-6
Ashanti,Sekyere Afram Plains,2022.0,6.0,2.8177977109407286E-5
Ashanti,Sekyere Afram Plains North,2022.0,6.0,2.2132641436917413E-5
Ashanti,Asante Akim North,2022.0,6.0,3.774241486852259E-5
Ashanti,Asante Akim Central Municipal,2022.0,6.0,4.608732867695717E-5
Ashanti,Asokore Mampong Municipal,2022.0,6.0,1.6413592774780188E-4
Ashanti,Kma,2022.0,6.0,9.093993309452728E-5
Western,Wassa Amenfi East,2022.0,6.0,-6.212782050572559E-6
Ashanti,Kwabre,2022.0,6.0,3.558629134103287E-5
Ashanti,Ejura Sekye Dumase,2022.0,6.0,5.597486144312521E-5
Ashanti,Ahafo Ano South,2022.0,6.0,3.3226321694871095E-6
Western,Jomoro,2022.0,6.0,2.433515912454826E-5
Western,Ahanta West,2022.0,6.0,1.306315869081865E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,6.0,-7.226860384695881E-6
Ashanti,Amansie West,2022.0,6.0,2.5285752525399223E-5
Ashanti,Asante Akim South,2022.0,6.0,5.543844455061066E-5
Ashanti,Ahafo Ano North,2022.0,6.0,3.6157237076129046E-5
Ashanti,Ejisu Juaben,2022.0,6.0,2.2330128121532773E-5
Ashanti,Obuasi Municipal,2022.0,7.0,-1.736122511685207E-5
Ashanti,Atwima Nwabiagya,2022.0,7.0,-1.1623770530235427E-5
Ashanti,Atwima Mponua,2022.0,7.0,2.7665686059368373E-5
Ashanti,Adansi South,2022.0,7.0,3.139045265525474E-5
Ashanti,Adansi North,2022.0,7.0,3.771540811673967E-5
Ashanti,Bosome Freho,2022.0,7.0,4.025934388061529E-6
Ashanti,Bekwai Municipal,2022.0,7.0,1.487296923755283E-5
Ashanti,Amansie Central,2022.0,7.0,9.920466708016346E-6
Western,Wassa Amenfi West,2022.0,7.0,4.122264212877148E-5
Ashanti,Afigya Kwabre,2022.0,7.0,6.889429249565595E-6
Ashanti,Atwima Kwanwoma,2022.0,7.0,-6.855262004037956E-6
Ashanti,Afigya Sekyere,2022.0,7.0,-1.586803172313362E-5
Ashanti,Sekyere Central,2022.0,7.0,1.85195721468514E-5
Ashanti,Offinso North,2022.0,7.0,-2.285026458039069E-5
Ashanti,Offinso Municipal,2022.0,7.0,-2.6525152808935896E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,7.0,1.761069725992112E-5
Ashanti,Mampong Municipal,2022.0,7.0,5.11720876727136E-6
Western,Ellembelle,2022.0,7.0,5.529321614108629E-5
Western,Prestea / Huni Valley,2022.0,7.0,2.0278738458145417E-5
Western,Nzema East,2022.0,7.0,2.9763879201958347E-5
Western,Tarkwa Nsuaem,2022.0,7.0,2.6250197034806342E-5
Western,Sefwi Akontombra,2022.0,7.0,1.5087968461326725E-6
Western,Sekondi Takoradi,2022.0,7.0,1.0525415969296102E-4
Western,Sefwi-Wiawso,2022.0,7.0,1.256655609859879E-5
Western,Shama,2022.0,7.0,5.464124885004728E-5
Ashanti,Sekyere East,2022.0,7.0,-5.736185254050746E-7
Western,Aowin,2022.0,7.0,7.4408004385524265E-6
Western,Suaman,2022.0,7.0,-4.006850658612205E-5
Western,Bia East,2022.0,7.0,1.94988302971779E-5
Western,Bia West,2022.0,7.0,-5.186164571386161E-6
Western,Bodi,2022.0,7.0,1.9562379807733038E-5
Western,Juabeso,2022.0,7.0,-4.585993160293962E-7
Western,Wassa East,2022.0,7.0,-4.618599734389062E-6
Western,Mpohor,2022.0,7.0,2.3550707888346888E-5
Western,Wassa Amenfi Central,2022.0,7.0,1.8730988510362475E-5
Ashanti,Sekyere Afram Plains,2022.0,7.0,-1.2346694140056012E-5
Ashanti,Sekyere Afram Plains North,2022.0,7.0,1.277112607144193E-5
Ashanti,Asante Akim North,2022.0,7.0,-1.3319674346172157E-6
Ashanti,Asante Akim Central Municipal,2022.0,7.0,-2.4517140682654388E-5
Ashanti,Asokore Mampong Municipal,2022.0,7.0,1.0795228404298103E-4
Ashanti,Kma,2022.0,7.0,8.475122680690801E-5
Western,Wassa Amenfi East,2022.0,7.0,1.3418711620621148E-5
Ashanti,Kwabre,2022.0,7.0,-7.274427671653859E-6
Ashanti,Ejura Sekye Dumase,2022.0,7.0,6.735700006983571E-6
Ashanti,Ahafo Ano South,2022.0,7.0,2.495221004623913E-5
Western,Jomoro,2022.0,7.0,1.0198498171590022E-5
Western,Ahanta West,2022.0,7.0,4.522100076178502E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,7.0,2.2519457939104892E-5
Ashanti,Amansie West,2022.0,7.0,3.240034968430012E-5
Ashanti,Asante Akim South,2022.0,7.0,6.973519974055749E-6
Ashanti,Ahafo Ano North,2022.0,7.0,2.8980340092398545E-5
Ashanti,Ejisu Juaben,2022.0,7.0,2.6580558045701344E-5
Ashanti,Obuasi Municipal,2022.0,8.0,-1.778948441544257E-5
Ashanti,Atwima Nwabiagya,2022.0,8.0,4.419745460711724E-5
Ashanti,Atwima Mponua,2022.0,8.0,3.132796896348298E-5
Ashanti,Adansi South,2022.0,8.0,3.436491525462959E-6
Ashanti,Adansi North,2022.0,8.0,2.3380019217051104E-5
Ashanti,Bosome Freho,2022.0,8.0,7.611778574308991E-5
Ashanti,Bekwai Municipal,2022.0,8.0,-1.3742532263674114E-6
Ashanti,Amansie Central,2022.0,8.0,2.6193414520517305E-5
Western,Wassa Amenfi West,2022.0,8.0,-1.3311135132370048E-5
Ashanti,Afigya Kwabre,2022.0,8.0,2.9199357953952076E-5
Ashanti,Atwima Kwanwoma,2022.0,8.0,2.2991016997584916E-5
Ashanti,Afigya Sekyere,2022.0,8.0,2.2498576799398294E-5
Ashanti,Sekyere Central,2022.0,8.0,2.211406312808353E-5
Ashanti,Offinso North,2022.0,8.0,4.73107032749541E-5
Ashanti,Offinso Municipal,2022.0,8.0,6.298012239914787E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,8.0,6.172826599088217E-5
Ashanti,Mampong Municipal,2022.0,8.0,7.126955451178406E-5
Western,Ellembelle,2022.0,8.0,3.1228653093882495E-5
Western,Prestea / Huni Valley,2022.0,8.0,-4.027035232666547E-5
Western,Nzema East,2022.0,8.0,2.0115413093483085E-5
Western,Tarkwa Nsuaem,2022.0,8.0,-6.481406932117327E-5
Western,Sefwi Akontombra,2022.0,8.0,2.41051861723262E-5
Western,Sekondi Takoradi,2022.0,8.0,-4.3125251623874255E-5
Western,Sefwi-Wiawso,2022.0,8.0,8.339132451271672E-6
Western,Shama,2022.0,8.0,5.4125683567354434E-5
Ashanti,Sekyere East,2022.0,8.0,-2.745352687368502E-5
Western,Aowin,2022.0,8.0,-1.3745788368096087E-5
Western,Suaman,2022.0,8.0,-6.41534726708327E-5
Western,Bia East,2022.0,8.0,-6.967298243017242E-5
Western,Bia West,2022.0,8.0,-3.3236976411299875E-5
Western,Bodi,2022.0,8.0,-3.485233781031785E-5
Western,Juabeso,2022.0,8.0,2.8973337942108994E-5
Western,Wassa East,2022.0,8.0,6.532886172238194E-5
Western,Mpohor,2022.0,8.0,7.5642798944154034E-6
Western,Wassa Amenfi Central,2022.0,8.0,6.558455279628704E-6
Ashanti,Sekyere Afram Plains,2022.0,8.0,3.699459038374735E-5
Ashanti,Sekyere Afram Plains North,2022.0,8.0,8.71852589077396E-6
Ashanti,Asante Akim North,2022.0,8.0,-3.241794724058839E-6
Ashanti,Asante Akim Central Municipal,2022.0,8.0,1.0744428291633296E-5
Ashanti,Asokore Mampong Municipal,2022.0,8.0,4.631153972254688E-5
Ashanti,Kma,2022.0,8.0,8.807870662047434E-5
Western,Wassa Amenfi East,2022.0,8.0,3.353359681168869E-5
Ashanti,Kwabre,2022.0,8.0,-5.159169573151123E-5
Ashanti,Ejura Sekye Dumase,2022.0,8.0,-5.928044357094832E-5
Ashanti,Ahafo Ano South,2022.0,8.0,2.5603107048019354E-6
Western,Jomoro,2022.0,8.0,3.105316090692394E-5
Western,Ahanta West,2022.0,8.0,5.762257685754883E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,8.0,5.735038052318567E-5
Ashanti,Amansie West,2022.0,8.0,6.326922372083033E-5
Ashanti,Asante Akim South,2022.0,8.0,4.785302722927672E-5
Ashanti,Ahafo Ano North,2022.0,8.0,1.4397634422337536E-5
Ashanti,Ejisu Juaben,2022.0,8.0,-7.466697657365902E-6
Ashanti,Obuasi Municipal,2022.0,9.0,-4.6860937557799194E-5
Ashanti,Atwima Nwabiagya,2022.0,9.0,1.0371210649409804E-5
Ashanti,Atwima Mponua,2022.0,9.0,-3.243068470683428E-5
Ashanti,Adansi South,2022.0,9.0,-5.4310893032960894E-5
Ashanti,Adansi North,2022.0,9.0,-7.498179682347194E-5
Ashanti,Bosome Freho,2022.0,9.0,-2.665447490925788E-6
Ashanti,Bekwai Municipal,2022.0,9.0,7.78962973551286E-6
Ashanti,Amansie Central,2022.0,9.0,-3.914808031201071E-6
Western,Wassa Amenfi West,2022.0,9.0,-2.3385522990547415E-5
Ashanti,Afigya Kwabre,2022.0,9.0,-5.318087233188806E-5
Ashanti,Atwima Kwanwoma,2022.0,9.0,-5.544443469472982E-5
Ashanti,Afigya Sekyere,2022.0,9.0,-6.691547377068832E-5
Ashanti,Sekyere Central,2022.0,9.0,-5.1093899874875936E-5
Ashanti,Offinso North,2022.0,9.0,-5.754141809331235E-5
Ashanti,Offinso Municipal,2022.0,9.0,-3.993766424842051E-6
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,9.0,-6.51846071278345E-5
Ashanti,Mampong Municipal,2022.0,9.0,-2.039070300934535E-5
Western,Ellembelle,2022.0,9.0,-6.112156416880485E-5
Western,Prestea / Huni Valley,2022.0,9.0,-2.739976345331423E-5
Western,Nzema East,2022.0,9.0,-1.2376106604029608E-5
Western,Tarkwa Nsuaem,2022.0,9.0,-3.911582626109473E-5
Western,Sefwi Akontombra,2022.0,9.0,-3.0230038127311516E-5
Western,Sekondi Takoradi,2022.0,9.0,3.521938607925464E-5
Western,Sefwi-Wiawso,2022.0,9.0,-7.22339919784696E-5
Western,Shama,2022.0,9.0,9.13998566736929E-6
Ashanti,Sekyere East,2022.0,9.0,2.0405845598514182E-5
Western,Aowin,2022.0,9.0,-3.517862310177869E-5
Western,Suaman,2022.0,9.0,4.3660433122335034E-5
Western,Bia East,2022.0,9.0,-2.9638034214314765E-5
Western,Bia West,2022.0,9.0,-8.400567251042001E-5
Western,Bodi,2022.0,9.0,-6.243531258982395E-5
Western,Juabeso,2022.0,9.0,-8.152719508537335E-5
Western,Wassa East,2022.0,9.0,-7.884780568523262E-6
Western,Mpohor,2022.0,9.0,1.5112952780654656E-5
Western,Wassa Amenfi Central,2022.0,9.0,1.1192793672782046E-7
Ashanti,Sekyere Afram Plains,2022.0,9.0,-2.2088706448565044E-5
Ashanti,Sekyere Afram Plains North,2022.0,9.0,-3.060566969525827E-5
Ashanti,Asante Akim North,2022.0,9.0,-2.4199289749386227E-5
Ashanti,Asante Akim Central Municipal,2022.0,9.0,-1.5986612321659955E-5
Ashanti,Asokore Mampong Municipal,2022.0,9.0,-2.571409211215178E-4
Ashanti,Kma,2022.0,9.0,-1.8257835402676277E-4
Western,Wassa Amenfi East,2022.0,9.0,-5.5573361045630694E-5
Ashanti,Kwabre,2022.0,9.0,-6.763313820294726E-5
Ashanti,Ejura Sekye Dumase,2022.0,9.0,-3.8801788233242E-5
Ashanti,Ahafo Ano South,2022.0,9.0,5.192299242296974E-6
Western,Jomoro,2022.0,9.0,-8.274874535666938E-5
Western,Ahanta West,2022.0,9.0,-3.0475562550892722E-5
Western,Sefwi Bibiani-Anhwiaso Bekwai,2022.0,9.0,-2.1992369363761154E-5
Ashanti,Amansie West,2022.0,9.0,-2.2459999108803533E-5
Ashanti,Asante Akim South,2022.0,9.0,-2.8844568014355024E-5
Ashanti,Ahafo Ano North,2022.0,9.0,2.6882246975698367E-5
Ashanti,Ejisu Juaben,2022.0,9.0,-7.423863130354354E-5
Ashanti,Obuasi Municipal,2022.0,10.0,2.5908114149362936E-6
Ashanti,Atwima Nwabiagya,2022.0,10.0,1.473172880227747E-5
Ashanti,Atwima Mponua,2022.0,10.0,2.9837039295841262E-5
Ashanti,Adansi South,2022.0,10.0,2.3868484142152583E-5
Ashanti,Adansi North,2022.0,10.0,5.459133476880852E-6
Ashanti,Bosome Freho,2022.0,10.0,9.42818241876983E-6
Ashanti,Bekwai Municipal,2022.0,10.0,2.1045308686571444E-5
Ashanti,Amansie Central,2022.0,10.0,-1.3667564296449401E-5
Western,Wassa Amenfi West,2022.0,10.0,-4.723370946304803E-6
Ashanti,Afigya Kwabre,2022.0,10.0,3.905376799617147E-5
Ashanti,Atwima Kwanwoma,2022.0,10.0,7.652197545397002E-5
Ashanti,Afigya Sekyere,2022.0,10.0,9.885328182495854E-6
Ashanti,Sekyere Central,2022.0,10.0,2.2851346353629684E-5
Ashanti,Offinso North,2022.0,10.0,3.157540436480798E-5
Ashanti,Offinso Municipal,2022.0,10.0,-8.42781450111693E-6
Ashanti,Bosomtwe /Atwima / Kwanwoma,2022.0,10.0,4.879273483763189E-5
